open_time,open,high,low,close,volume
2025-01-02T04:00:00+00:00,60134.58,60171.14,59812.31,59875.26,150.6627
2025-01-02T05:00:00+00:00,59875.26,59935.18,59808.58,59924.57,151.3358
2025-01-02T06:00:00+00:00,59924.57,60042.51,59856.59,59914.97,147.3199
2025-01-02T07:00:00+00:00,59914.97,60134.79,59750.81,60087.61,109.4193
2025-01-02T08:00:00+00:00,60087.61,60185.73,59983.52,60180.36,128.5532
2025-01-02T09:00:00+00:00,60180.36,60199.22,60089.97,60127.46,207.3385
2025-01-02T10:00:00+00:00,60127.46,60154.78,60080.66,60127.03,136.9925
2025-01-02T11:00:00+00:00,60127.03,60284.59,59936.71,60267.60,100.1824
2025-01-02T12:00:00+00:00,60267.60,60371.83,60205.89,60350.19,132.0081
2025-01-02T13:00:00+00:00,60350.19,60437.67,60235.29,60326.61,103.4962
2025-01-02T14:00:00+00:00,60326.61,60546.83,60287.49,60508.77,147.9912
2025-01-02T15:00:00+00:00,60508.77,60769.14,60484.62,60748.54,127.7633
2025-01-02T16:00:00+00:00,60748.54,60785.18,60639.67,60711.57,140.3160
2025-01-02T17:00:00+00:00,60711.57,60727.79,60564.92,60674.53,95.5028
2025-01-02T18:00:00+00:00,60674.53,61132.81,60657.83,60995.96,135.1367
2025-01-02T19:00:00+00:00,60995.96,61000.88,60813.75,60923.41,45.9146
2025-01-02T20:00:00+00:00,60923.41,61151.03,60816.14,61134.70,126.3741
2025-01-02T21:00:00+00:00,61134.70,61142.70,61084.91,61113.65,128.6469
2025-01-02T22:00:00+00:00,61113.65,61256.98,61056.88,61219.36,138.9861
2025-01-02T23:00:00+00:00,61219.36,61523.86,61140.35,61478.28,132.6943
2025-01-03T00:00:00+00:00,61478.28,61501.14,61199.58,61262.68,117.8567
2025-01-03T01:00:00+00:00,61262.68,61304.10,61227.98,61295.92,115.8215
2025-01-03T02:00:00+00:00,61295.92,61452.70,61139.87,61346.46,128.3247
2025-01-03T03:00:00+00:00,61346.46,61376.65,61209.51,61277.37,89.7689
2025-01-03T04:00:00+00:00,61277.37,61348.69,61199.16,61281.36,101.0767
2025-01-03T05:00:00+00:00,61281.36,61366.19,61280.97,61291.38,177.7262
2025-01-03T06:00:00+00:00,61291.38,61509.97,61275.69,61393.44,147.4292
2025-01-03T07:00:00+00:00,61393.44,61635.34,61383.56,61472.24,141.8249
2025-01-03T08:00:00+00:00,61472.24,61598.69,61214.41,61240.30,124.6727
2025-01-03T09:00:00+00:00,61240.30,61595.87,61177.32,61578.97,150.4026
2025-01-03T10:00:00+00:00,61578.97,61953.02,61512.74,61890.02,153.6045
2025-01-03T11:00:00+00:00,61890.02,61994.09,61694.91,61751.54,74.0740
2025-01-03T12:00:00+00:00,61751.54,61877.37,61584.91,61602.68,174.8577
2025-01-03T13:00:00+00:00,61602.68,61656.74,61472.17,61537.27,166.9280
2025-01-03T14:00:00+00:00,61537.27,61578.66,61254.61,61294.13,135.5669
2025-01-03T15:00:00+00:00,61294.13,61369.05,61270.13,61311.56,50.7877
2025-01-03T16:00:00+00:00,61311.56,61405.81,61241.01,61402.15,152.3346
2025-01-03T17:00:00+00:00,61402.15,61456.58,61246.34,61289.46,133.5047
2025-01-03T18:00:00+00:00,61289.46,61403.38,61261.96,61352.74,55.5952
2025-01-03T19:00:00+00:00,61352.74,61357.08,61285.14,61303.97,189.7013
2025-01-03T20:00:00+00:00,61303.97,61347.95,60624.58,60872.24,120.6455
2025-01-03T21:00:00+00:00,60872.24,61183.81,60856.10,61063.94,93.9238
2025-01-03T22:00:00+00:00,61063.94,61146.50,60675.74,60736.55,149.3289
2025-01-03T23:00:00+00:00,60736.55,61005.48,60644.52,60861.29,123.1358
2025-01-04T00:00:00+00:00,60861.29,60931.96,60709.15,60737.39,87.7661
2025-01-04T01:00:00+00:00,60737.39,60921.03,60379.78,60498.12,167.7299
2025-01-04T02:00:00+00:00,60498.12,60779.04,60459.52,60621.34,141.8680
2025-01-04T03:00:00+00:00,60621.34,60641.20,60487.97,60561.19,223.0426
2025-01-04T04:00:00+00:00,60561.19,60713.57,60558.63,60690.14,114.0365
2025-01-04T05:00:00+00:00,60690.14,60690.74,60598.46,60640.08,156.0381
2025-01-04T06:00:00+00:00,60640.08,60801.47,60546.58,60575.50,199.8390
2025-01-04T07:00:00+00:00,60575.50,60583.89,60423.42,60531.68,108.4107
2025-01-04T08:00:00+00:00,60531.68,60749.99,60375.61,60708.62,120.9049
2025-01-04T09:00:00+00:00,60708.62,60721.14,60297.37,60436.27,151.2403
2025-01-04T10:00:00+00:00,60436.27,60489.03,60188.72,60192.54,78.0159
2025-01-04T11:00:00+00:00,60192.54,60241.72,59835.03,59874.91,111.9622
2025-01-04T12:00:00+00:00,59874.91,59888.88,59480.43,59484.78,180.6186
2025-01-04T13:00:00+00:00,59484.78,59871.52,59437.78,59830.86,99.3668
2025-01-04T14:00:00+00:00,59830.86,60043.10,59818.75,59973.13,167.4490
2025-01-04T15:00:00+00:00,59973.13,59991.92,59828.07,59897.97,122.2067
2025-01-04T16:00:00+00:00,59897.97,59903.10,59767.51,59845.64,96.1236
2025-01-04T17:00:00+00:00,59845.64,59939.44,59809.49,59937.00,134.3573
2025-01-04T18:00:00+00:00,59937.00,60151.43,59823.54,60117.76,86.7158
2025-01-04T19:00:00+00:00,60117.76,60148.49,59940.45,60005.99,122.5940
2025-01-04T20:00:00+00:00,60005.99,60447.51,59929.00,60348.56,97.4921
2025-01-04T21:00:00+00:00,60348.56,60542.86,60293.29,60495.10,126.7071
2025-01-04T22:00:00+00:00,60495.10,60685.85,60306.05,60347.11,126.1627
2025-01-04T23:00:00+00:00,60347.11,60499.12,60338.16,60494.71,91.4601
2025-01-05T00:00:00+00:00,60494.71,60495.34,60158.21,60281.13,82.3779
2025-01-05T01:00:00+00:00,60281.13,60361.73,60031.33,60075.88,42.6405
2025-01-05T02:00:00+00:00,60075.88,60343.27,60030.51,60328.35,71.7319
2025-01-05T03:00:00+00:00,60328.35,60362.70,59927.91,59977.28,115.0468
2025-01-05T04:00:00+00:00,59977.28,60112.89,59943.93,60024.78,109.7779
2025-01-05T05:00:00+00:00,60024.78,60294.42,59998.57,60242.58,141.6805
2025-01-05T06:00:00+00:00,60242.58,60334.37,59896.89,59939.42,186.2805
2025-01-05T07:00:00+00:00,59939.42,59997.66,59910.02,59967.13,107.2973
2025-01-05T08:00:00+00:00,59967.13,60156.33,59810.00,60118.74,158.9281
2025-01-05T09:00:00+00:00,60118.74,60149.01,59816.52,59847.34,174.5690
2025-01-05T10:00:00+00:00,59847.34,59902.50,59786.19,59871.72,104.9990
2025-01-05T11:00:00+00:00,59871.72,60006.54,59843.10,59945.08,66.5184
2025-01-05T12:00:00+00:00,59945.08,60161.98,59519.84,59584.00,58.4870
2025-01-05T13:00:00+00:00,59584.00,59585.78,59537.18,59544.60,66.0126
2025-01-05T14:00:00+00:00,59544.60,59760.05,59531.51,59713.95,139.3595
2025-01-05T15:00:00+00:00,59713.95,59800.29,59691.83,59763.12,179.5142
2025-01-05T16:00:00+00:00,59763.12,59781.64,59666.53,59678.63,106.4109
2025-01-05T17:00:00+00:00,59678.63,59865.80,59618.64,59824.98,137.6902
2025-01-05T18:00:00+00:00,59824.98,59935.30,59811.17,59868.03,112.3791
2025-01-05T19:00:00+00:00,59868.03,59994.62,59824.14,59924.56,150.7036
2025-01-05T20:00:00+00:00,59924.56,60186.98,59819.02,60140.61,160.7915
2025-01-05T21:00:00+00:00,60140.61,60167.80,60026.28,60106.68,52.5712
2025-01-05T22:00:00+00:00,60106.68,60558.82,60064.15,60465.57,109.9597
2025-01-05T23:00:00+00:00,60465.57,60499.16,60318.21,60322.77,88.7090
2025-01-06T00:00:00+00:00,60322.77,60624.87,60232.42,60544.95,199.7111
2025-01-06T01:00:00+00:00,60544.95,60702.16,60477.20,60653.79,111.7034
2025-01-06T02:00:00+00:00,60653.79,60672.98,60536.63,60549.07,145.6364
2025-01-06T03:00:00+00:00,60549.07,60653.10,60426.55,60594.18,170.5688
2025-01-06T04:00:00+00:00,60594.18,60995.26,60538.92,60985.91,130.7878
2025-01-06T05:00:00+00:00,60985.91,61150.42,60970.09,61135.58,160.9095
2025-01-06T06:00:00+00:00,61135.58,61192.69,61049.87,61165.99,116.6718
2025-01-06T07:00:00+00:00,61165.99,61223.28,61089.99,61187.20,152.9705
2025-01-06T08:00:00+00:00,61187.20,61276.34,61180.73,61253.13,164.1728
2025-01-06T09:00:00+00:00,61253.13,61256.86,60935.79,60942.23,116.2791
2025-01-06T10:00:00+00:00,60942.23,61000.88,60885.07,60934.34,162.9744
2025-01-06T11:00:00+00:00,60934.34,60979.15,60724.02,60743.03,105.9324
2025-01-06T12:00:00+00:00,60743.03,60778.96,60394.05,60496.76,102.8412
2025-01-06T13:00:00+00:00,60496.76,60689.05,60430.33,60669.12,106.1370
2025-01-06T14:00:00+00:00,60669.12,61047.86,60574.42,61020.92,106.9569
2025-01-06T15:00:00+00:00,61020.92,61057.55,60811.87,60827.67,160.3958
2025-01-06T16:00:00+00:00,60827.67,60910.61,60684.47,60741.95,124.3334
2025-01-06T17:00:00+00:00,60741.95,61031.27,60741.71,60984.95,111.6665
2025-01-06T18:00:00+00:00,60984.95,61115.41,60934.63,61019.16,90.5812
2025-01-06T19:00:00+00:00,61019.16,61041.25,60965.65,60994.98,157.9561
2025-01-06T20:00:00+00:00,60994.98,61052.61,60684.68,60739.59,185.8376
2025-01-06T21:00:00+00:00,60739.59,60902.01,60738.88,60787.35,188.1354
2025-01-06T22:00:00+00:00,60787.35,60876.39,60728.33,60867.02,39.5169
2025-01-06T23:00:00+00:00,60867.02,61299.03,60863.56,61152.40,183.5955
2025-01-07T00:00:00+00:00,61152.40,61357.36,61044.83,61333.54,174.6642
2025-01-07T01:00:00+00:00,61333.54,61366.98,61240.90,61267.26,137.6190
2025-01-07T02:00:00+00:00,61267.26,61316.93,60980.32,61051.23,74.4442
2025-01-07T03:00:00+00:00,61051.23,61142.42,60836.95,60852.72,101.0813
2025-01-07T04:00:00+00:00,60852.72,60889.86,60743.09,60828.80,126.6023
2025-01-07T05:00:00+00:00,60828.80,60909.83,60717.32,60750.64,94.6600
2025-01-07T06:00:00+00:00,60750.64,60825.20,60509.90,60524.74,96.3506
2025-01-07T07:00:00+00:00,60524.74,60577.61,60418.84,60500.70,106.9375
2025-01-07T08:00:00+00:00,60500.70,60540.00,60390.43,60432.03,69.6055
2025-01-07T09:00:00+00:00,60432.03,60575.68,60412.12,60572.32,122.8743
2025-01-07T10:00:00+00:00,60572.32,60655.36,60566.48,60597.50,32.6857
2025-01-07T11:00:00+00:00,60597.50,60713.27,60514.41,60668.15,115.6605
2025-01-07T12:00:00+00:00,60668.15,60720.65,60528.66,60567.52,121.7521
2025-01-07T13:00:00+00:00,60567.52,60886.84,60439.81,60790.88,145.1585
2025-01-07T14:00:00+00:00,60790.88,61061.37,60677.20,60954.81,143.7337
2025-01-07T15:00:00+00:00,60954.81,60981.43,60795.00,60874.23,183.5298
2025-01-07T16:00:00+00:00,60874.23,60908.79,60742.19,60749.88,46.2946
2025-01-07T17:00:00+00:00,60749.88,60954.36,60678.90,60857.04,99.3985
2025-01-07T18:00:00+00:00,60857.04,60938.76,60668.35,60754.31,142.4776
2025-01-07T19:00:00+00:00,60754.31,60910.15,60749.87,60835.44,116.1067
2025-01-07T20:00:00+00:00,60835.44,60984.58,60598.18,60687.43,83.6066
2025-01-07T21:00:00+00:00,60687.43,60691.50,60307.71,60378.14,193.9325
2025-01-07T22:00:00+00:00,60378.14,60533.93,60304.74,60429.84,198.0325
2025-01-07T23:00:00+00:00,60429.84,60500.09,60214.56,60343.89,72.6027
2025-01-08T00:00:00+00:00,60343.89,60397.96,60065.61,60287.45,97.4330
2025-01-08T01:00:00+00:00,60287.45,60300.71,60049.52,60163.92,107.9852
2025-01-08T02:00:00+00:00,60163.92,60167.00,60081.03,60088.57,113.2155
2025-01-08T03:00:00+00:00,60088.57,60174.30,59949.04,59982.75,58.1879
2025-01-08T04:00:00+00:00,59982.75,60035.48,59807.56,59861.67,165.2068
2025-01-08T05:00:00+00:00,59861.67,59923.99,59726.33,59896.02,143.2186
2025-01-08T06:00:00+00:00,59896.02,59991.25,59856.52,59944.17,129.3432
2025-01-08T07:00:00+00:00,59944.17,59958.83,59892.23,59933.30,85.8358
2025-01-08T08:00:00+00:00,59933.30,59963.55,59737.55,59799.69,110.8294
2025-01-08T09:00:00+00:00,59799.69,59833.19,59780.74,59787.16,129.4469
2025-01-08T10:00:00+00:00,59787.16,59813.86,59710.54,59740.89,82.6906
2025-01-08T11:00:00+00:00,59740.89,59821.63,59637.58,59692.03,101.0924
2025-01-08T12:00:00+00:00,59692.03,59708.96,59508.51,59531.15,87.3096
2025-01-08T13:00:00+00:00,59531.15,59728.88,59521.80,59666.14,106.3946
2025-01-08T14:00:00+00:00,59666.14,59681.04,59616.33,59625.56,4.5323
2025-01-08T15:00:00+00:00,59625.56,59630.67,59594.09,59616.37,132.9997
2025-01-08T16:00:00+00:00,59616.37,59636.04,59331.75,59398.55,126.7794
2025-01-08T17:00:00+00:00,59398.55,59486.56,59257.99,59484.37,79.9096
2025-01-08T18:00:00+00:00,59484.37,59529.68,59412.80,59487.22,75.4054
2025-01-08T19:00:00+00:00,59487.22,59551.20,59354.76,59410.87,115.1849
2025-01-08T20:00:00+00:00,59410.87,59615.71,59403.56,59562.75,87.2275
2025-01-08T21:00:00+00:00,59562.75,59920.83,59460.93,59787.26,85.9322
2025-01-08T22:00:00+00:00,59787.26,60000.39,59767.92,59991.52,88.0919
2025-01-08T23:00:00+00:00,59991.52,60110.75,59908.69,60046.40,92.4597
2025-01-09T00:00:00+00:00,60046.40,60061.48,59692.72,59835.00,151.2608
2025-01-09T01:00:00+00:00,59835.00,59925.75,59419.63,59512.22,99.4611
2025-01-09T02:00:00+00:00,59512.22,59755.44,59462.47,59723.14,84.3177
2025-01-09T03:00:00+00:00,59723.14,59825.92,59291.54,59356.98,62.8954
2025-01-09T04:00:00+00:00,59356.98,59731.84,59316.73,59653.60,137.5450
2025-01-09T05:00:00+00:00,59653.60,59962.48,59527.66,59866.43,110.3196
2025-01-09T06:00:00+00:00,59866.43,60039.38,59713.93,59914.27,153.3537
2025-01-09T07:00:00+00:00,59914.27,60291.54,59849.18,60199.38,96.4665
2025-01-09T08:00:00+00:00,60199.38,60279.03,60146.47,60203.47,91.6436
2025-01-09T09:00:00+00:00,60203.47,60257.37,60093.15,60217.34,81.2080
2025-01-09T10:00:00+00:00,60217.34,60506.82,60153.70,60419.29,88.1267
2025-01-09T11:00:00+00:00,60419.29,60673.40,60397.94,60642.44,145.3447
2025-01-09T12:00:00+00:00,60642.44,60752.61,60595.57,60731.81,147.8936
2025-01-09T13:00:00+00:00,60731.81,60790.80,60478.24,60564.23,81.6755
2025-01-09T14:00:00+00:00,60564.23,60886.48,60481.11,60826.15,108.2039
2025-01-09T15:00:00+00:00,60826.15,60948.62,60787.45,60942.99,177.7350
2025-01-09T16:00:00+00:00,60942.99,61058.91,60869.54,60981.62,130.5707
2025-01-09T17:00:00+00:00,60981.62,60988.09,60477.36,60539.06,113.1660
2025-01-09T18:00:00+00:00,60539.06,60590.90,60239.77,60347.17,119.9817
2025-01-09T19:00:00+00:00,60347.17,60423.76,60278.94,60412.11,166.8789
2025-01-09T20:00:00+00:00,60412.11,60519.44,60269.30,60277.21,101.0800
2025-01-09T21:00:00+00:00,60277.21,60325.86,59917.87,59937.31,76.8791
2025-01-09T22:00:00+00:00,59937.31,59971.28,59894.17,59913.52,42.9807
2025-01-09T23:00:00+00:00,59913.52,60246.04,59802.98,60163.14,95.5021
2025-01-10T00:00:00+00:00,60163.14,60736.13,60134.21,60701.38,115.1627
2025-01-10T01:00:00+00:00,60701.38,60857.70,60652.95,60791.99,142.8831
2025-01-10T02:00:00+00:00,60791.99,60873.25,60637.81,60688.20,87.4029
2025-01-10T03:00:00+00:00,60688.20,60710.93,60493.10,60520.92,106.2970
2025-01-10T04:00:00+00:00,60520.92,60554.27,60315.83,60322.73,131.2165
2025-01-10T05:00:00+00:00,60322.73,60348.63,59716.01,59730.85,127.0529
2025-01-10T06:00:00+00:00,59730.85,60076.18,59722.14,60070.10,84.7497
2025-01-10T07:00:00+00:00,60070.10,60542.77,60038.72,60394.25,141.7996
2025-01-10T08:00:00+00:00,60394.25,60773.74,60231.79,60684.25,130.7603
2025-01-10T09:00:00+00:00,60684.25,60766.18,60173.93,60221.83,98.1856
2025-01-10T10:00:00+00:00,60221.83,60297.60,60133.40,60244.99,116.5430
2025-01-10T11:00:00+00:00,60244.99,60291.65,60159.88,60187.09,161.4392
2025-01-10T12:00:00+00:00,60187.09,60204.30,59886.28,59916.05,149.9353
2025-01-10T13:00:00+00:00,59916.05,60397.09,59913.87,60328.27,170.7529
2025-01-10T14:00:00+00:00,60328.27,60378.69,60140.67,60206.78,89.9296
2025-01-10T15:00:00+00:00,60206.78,60228.36,59714.66,59950.15,62.8756
2025-01-10T16:00:00+00:00,59950.15,60112.61,59667.03,59682.23,117.1768
2025-01-10T17:00:00+00:00,59682.23,59786.69,59253.24,59306.41,155.4474
2025-01-10T18:00:00+00:00,59306.41,59338.18,58865.98,58986.43,165.2556
2025-01-10T19:00:00+00:00,58986.43,59132.30,58761.60,58870.79,140.1098
2025-01-10T20:00:00+00:00,58870.79,58962.25,58837.77,58862.31,116.8543
2025-01-10T21:00:00+00:00,58862.31,59027.74,58858.26,59005.86,35.7518
2025-01-10T22:00:00+00:00,59005.86,59040.09,58858.12,58863.76,119.5937
2025-01-10T23:00:00+00:00,58863.76,58925.40,58685.83,58689.33,83.0565
2025-01-11T00:00:00+00:00,58689.33,58970.19,58660.23,58887.85,80.1922
2025-01-11T01:00:00+00:00,58887.85,58958.29,58106.50,58339.55,58.2293
2025-01-11T02:00:00+00:00,58339.55,58768.80,58252.04,58678.49,49.7188
2025-01-11T03:00:00+00:00,58678.49,58745.19,58256.77,58260.21,97.5789
2025-01-11T04:00:00+00:00,58260.21,58269.73,58107.81,58142.29,117.5048
2025-01-11T05:00:00+00:00,58142.29,58177.55,57804.35,57839.55,143.0048
2025-01-11T06:00:00+00:00,57839.55,57913.27,57816.03,57903.68,58.4822
2025-01-11T07:00:00+00:00,57903.68,58014.26,57871.37,57945.57,121.2861
2025-01-11T08:00:00+00:00,57945.57,58067.88,57410.86,57486.90,94.1954
2025-01-11T09:00:00+00:00,57486.90,57517.86,57153.95,57212.73,92.3690
2025-01-11T10:00:00+00:00,57212.73,57667.44,57197.13,57608.18,103.1973
2025-01-11T11:00:00+00:00,57608.18,58291.11,57567.62,58182.22,163.4560
2025-01-11T12:00:00+00:00,58182.22,58189.64,58024.93,58073.68,102.5560
2025-01-11T13:00:00+00:00,58073.68,58123.21,57712.78,57756.38,145.6973
2025-01-11T14:00:00+00:00,57756.38,58031.82,57719.22,57892.44,100.1029
2025-01-11T15:00:00+00:00,57892.44,58039.54,57762.34,57996.55,44.2309
2025-01-11T16:00:00+00:00,57996.55,58001.54,57720.17,57793.64,94.0890
2025-01-11T17:00:00+00:00,57793.64,57930.87,57108.09,57298.43,16.6917
2025-01-11T18:00:00+00:00,57298.43,57436.70,57115.96,57174.50,157.9167
2025-01-11T19:00:00+00:00,57174.50,57190.57,56903.23,56945.43,87.2154
2025-01-11T20:00:00+00:00,56945.43,57018.53,56909.65,57000.15,118.4017
2025-01-11T21:00:00+00:00,57000.15,57351.68,56945.29,57290.94,130.7181
2025-01-11T22:00:00+00:00,57290.94,57305.93,57205.64,57240.50,159.0511
2025-01-11T23:00:00+00:00,57240.50,57266.58,56732.71,56798.76,168.6314
2025-01-12T00:00:00+00:00,56798.76,56856.62,56737.30,56794.08,130.7109
2025-01-12T01:00:00+00:00,56794.08,56827.91,56649.36,56668.99,52.7218
2025-01-12T02:00:00+00:00,56668.99,56826.57,56602.92,56794.90,73.4221
2025-01-12T03:00:00+00:00,56794.90,57053.51,56702.39,57031.92,54.6746
2025-01-12T04:00:00+00:00,57031.92,57485.47,57003.74,57475.62,72.4755
2025-01-12T05:00:00+00:00,57475.62,57486.07,57009.34,57187.67,86.8366
2025-01-12T06:00:00+00:00,57187.67,57235.16,56903.44,56975.40,28.0566
2025-01-12T07:00:00+00:00,56975.40,57046.00,56837.45,56882.12,96.1019
2025-01-12T08:00:00+00:00,56882.12,57445.68,56846.30,57413.70,133.3830
2025-01-12T09:00:00+00:00,57413.70,57512.89,57393.99,57486.15,91.4782
2025-01-12T10:00:00+00:00,57486.15,57566.11,57354.52,57370.02,151.6668
2025-01-12T11:00:00+00:00,57370.02,57548.16,57308.08,57468.82,153.0359
2025-01-12T12:00:00+00:00,57468.82,58175.10,57447.97,58153.87,146.9468
2025-01-12T13:00:00+00:00,58153.87,58538.74,58126.83,58461.68,124.6976
2025-01-12T14:00:00+00:00,58461.68,58553.62,58454.75,58539.93,118.3985
2025-01-12T15:00:00+00:00,58539.93,58585.06,58045.65,58125.83,144.9960
2025-01-12T16:00:00+00:00,58125.83,58797.98,58109.57,58617.64,144.3541
2025-01-12T17:00:00+00:00,58617.64,58634.57,58558.08,58568.17,98.8630
2025-01-12T18:00:00+00:00,58568.17,58978.85,58487.53,58919.83,94.4046
2025-01-12T19:00:00+00:00,58919.83,59626.17,58895.93,59623.66,126.3752
2025-01-12T20:00:00+00:00,59623.66,59868.16,59588.26,59713.24,162.5045
2025-01-12T21:00:00+00:00,59713.24,59974.78,59665.90,59962.87,70.7568
2025-01-12T22:00:00+00:00,59962.87,60524.39,59868.18,60511.90,110.3815
2025-01-12T23:00:00+00:00,60511.90,60547.00,60393.95,60493.10,144.4097
2025-01-13T00:00:00+00:00,60493.10,60509.63,60159.62,60184.03,58.4796
2025-01-13T01:00:00+00:00,60184.03,60274.39,60055.42,60114.39,77.5300
2025-01-13T02:00:00+00:00,60114.39,60162.79,60031.77,60055.04,118.5894
2025-01-13T03:00:00+00:00,60055.04,60102.39,59264.51,59308.78,169.7877
2025-01-13T04:00:00+00:00,59308.78,59390.05,58653.86,58766.85,119.5043
2025-01-13T05:00:00+00:00,58766.85,58794.48,58733.58,58780.62,137.4894
2025-01-13T06:00:00+00:00,58780.62,58852.11,58426.23,58443.26,65.9615
2025-01-13T07:00:00+00:00,58443.26,58775.12,58399.79,58750.43,51.2409
2025-01-13T08:00:00+00:00,58750.43,58872.93,58656.91,58664.85,74.2328
2025-01-13T09:00:00+00:00,58664.85,58732.95,58338.30,58376.60,141.8373
2025-01-13T10:00:00+00:00,58376.60,58378.63,57759.10,57822.05,96.0433
2025-01-13T11:00:00+00:00,57822.05,57893.31,57591.05,57625.25,61.8243
2025-01-13T12:00:00+00:00,57625.25,57769.33,57622.07,57759.68,66.8268
2025-01-13T13:00:00+00:00,57759.68,58185.34,57559.63,58099.15,105.1714
2025-01-13T14:00:00+00:00,58099.15,58417.93,58069.01,58416.42,118.1966
2025-01-13T15:00:00+00:00,58416.42,58443.76,57833.02,58003.80,78.9432
2025-01-13T16:00:00+00:00,58003.80,58103.83,57632.98,57727.29,112.7506
2025-01-13T17:00:00+00:00,57727.29,57760.71,57593.27,57637.53,88.1551
2025-01-13T18:00:00+00:00,57637.53,57835.74,57577.11,57810.11,211.2414
2025-01-13T19:00:00+00:00,57810.11,58007.94,57761.00,57985.27,165.8790
2025-01-13T20:00:00+00:00,57985.27,58517.14,57845.42,58513.34,84.7578
2025-01-13T21:00:00+00:00,58513.34,59175.02,58451.92,59068.19,192.1773
2025-01-13T22:00:00+00:00,59068.19,59271.86,59051.89,59252.42,129.7762
2025-01-13T23:00:00+00:00,59252.42,59278.64,58943.49,58977.82,51.4229
2025-01-14T00:00:00+00:00,58977.82,58986.70,58482.86,58581.49,83.4293
2025-01-14T01:00:00+00:00,58581.49,58595.49,58107.61,58138.51,102.9084
2025-01-14T02:00:00+00:00,58138.51,58145.55,57645.53,57664.33,127.0461
2025-01-14T03:00:00+00:00,57664.33,57830.66,57423.74,57484.22,87.6620
2025-01-14T04:00:00+00:00,57484.22,57566.75,57331.26,57422.22,97.2080
2025-01-14T05:00:00+00:00,57422.22,57453.75,57310.56,57414.63,143.7217
2025-01-14T06:00:00+00:00,57414.63,57451.51,57398.32,57405.87,197.3655
2025-01-14T07:00:00+00:00,57405.87,58422.12,57365.98,58254.36,83.9011
2025-01-14T08:00:00+00:00,58254.36,58477.18,58248.70,58422.77,203.0932
2025-01-14T09:00:00+00:00,58422.77,58474.75,58174.31,58237.33,91.9489
2025-01-14T10:00:00+00:00,58237.33,58434.37,58204.10,58356.62,140.6616
2025-01-14T11:00:00+00:00,58356.62,58399.15,57948.53,57977.45,75.7002
2025-01-14T12:00:00+00:00,57977.45,57995.44,57584.42,57648.64,132.6306
2025-01-14T13:00:00+00:00,57648.64,58177.39,57574.89,58086.95,111.4749
2025-01-14T14:00:00+00:00,58086.95,58384.83,58066.97,58320.92,135.6653
2025-01-14T15:00:00+00:00,58320.92,58390.86,57863.90,57949.77,180.9411
2025-01-14T16:00:00+00:00,57949.77,58029.61,57784.57,57901.94,125.8323
2025-01-14T17:00:00+00:00,57901.94,58003.96,57715.05,57839.12,152.9641
2025-01-14T18:00:00+00:00,57839.12,57862.27,57410.19,57495.94,168.9365
2025-01-14T19:00:00+00:00,57495.94,57581.70,57023.87,57031.26,192.5850
